"","D01","D02","D03","D04","D05","D06","D07","D08","D09","B01","B09","B02","B10","B03","B04","B05","B06","B07","B12","B11","B08"
"bin_m6.mtb199",0.486923076923077,0.331538461538462,0,0.01,0.202,0.0096,0.411538461538462,0.0909090909090909,0.25,0.513,0.0857142857142857,0.7608,0.825,0.651818181818182,0.0754545454545455,0.02,0.337407407407407,0.0321666666666667,0.142857142857143,0.0285714285714286,0.805
"bin_m6.mtb48",0.477692307692308,0.162692307692308,0.2,0.01,0.0686666666666667,0,0.288461538461538,0.0909090909090909,0.25,0.718,0.428571428571429,0.2944,0.866666666666667,0.392424242424242,0.0936363636363636,0.02,0.194074074074074,0.0231666666666667,0.0857142857142857,0.0285714285714286,0.811666666666667
"bin_m6.mtb69",0.511538461538461,0.427307692307692,0,0.01,0.188666666666667,0.0284,0.565384615384615,0.0181818181818182,0.25,0.793,0.342857142857143,0.5872,0.833333333333333,0.737575757575758,0.0663636363636364,0.02,0.397037037037037,0.0288333333333333,0.0571428571428571,0.0285714285714286,0.795
"bin_m6.mtb70",0.766923076923077,0.176153846153846,0.28,0.01,0.188666666666667,0.0344,0.204615384615385,0.0909090909090909,0.25,0.799,0.428571428571429,0.712,0.85,0.741515151515151,0.0936363636363636,0.02,0.337407407407407,0.0455,0.0571428571428571,0.0285714285714286,0.811666666666667
"bin_m6.mtb89",0.511538461538461,0.218846153846154,0.2,0.01,0.192666666666667,0.0228,0.534615384615385,0.0909090909090909,0.00833333333333333,0.564,0.428571428571429,0.6408,0.825,0.654242424242424,0.0481818181818182,0.02,0.248888888888889,0.0348333333333333,0.0857142857142857,0.0285714285714286,0.511666666666667
"bin_m6.mtb96_sub",0.609230769230769,0.53,0.28,0.05625,0.246,0.0156,0.226153846153846,0.0909090909090909,0.416666666666667,0.799,0.428571428571429,0.8384,0.638333333333333,0.761212121212121,0.0936363636363636,0.108,0.45037037037037,0.0321666666666667,0.0857142857142857,0.0285714285714286,0.811666666666667
"bin_m6.mxb24",0.513846153846154,0.199230769230769,0.04,0.04625,0.208666666666667,0.004,0.442307692307692,0.0909090909090909,0.191666666666667,0.788,0.442857142857143,0.4464,0.8,0.486969696969697,0.0572727272727273,0.02,0.233703703703704,0.0298333333333333,0.0857142857142857,0.0285714285714286,0.828333333333333
"bin_m6.vmb104",0.185384615384615,0.353076923076923,0,0.01,0.0686666666666667,0.0112,0.442307692307692,0.0181818181818182,0.166666666666667,0.799,0.0714285714285714,0.5688,0.791666666666667,0.71030303030303,0.157272727272727,0.02,0.417777777777778,0.0335,0.114285714285714,0.0285714285714286,0.85
"bin_m6.vmb11",0.163076923076923,0.0980769230769231,0.04,0.01,0.08,0.004,0.0892307692307692,0.0909090909090909,0.0416666666666667,0.532,0.1,0.3784,0.45,0.432727272727273,0.120909090909091,0.02,0.245925925925926,0.0298333333333333,0.142857142857143,0.0285714285714286,0.85
"bin_m6.vmb137",0.315384615384615,0.310769230769231,0.08,0.01,0.339333333333333,0.0172,0.243076923076923,0.0909090909090909,0.25,0.697,0.0857142857142857,0.712,0.866666666666667,0.720606060606061,0.111818181818182,0.02,0.396666666666667,0.0398333333333333,0.142857142857143,0.0285714285714286,0.85
"bin_m6.vmb143",0.353846153846154,0.207692307692308,0.1,0.0225,0.153333333333333,0.016,0.388461538461538,0.172727272727273,0.116666666666667,0.741,0.285714285714286,0.5,0.783333333333333,0.554545454545455,0.0818181818181818,0.02,0.402962962962963,0.0233333333333333,0.0571428571428571,0.0285714285714286,0.783333333333333
"bin_m6.vmb53",0.536923076923077,0.511153846153846,0.37,0.05625,0.198,0.0056,0.327692307692308,0.0909090909090909,0.341666666666667,0.931,0.428571428571429,0.7,0.788333333333333,0.7,0.0481818181818182,0.02,0.387407407407407,0.0288333333333333,0.0857142857142857,0.0285714285714286,0.811666666666667
"bin_m6.vmb95_sub",0.696153846153846,0.361923076923077,0.1,0.01,0.262,0.044,0.335384615384615,0.0909090909090909,0.266666666666667,0.73,0.442857142857143,0.7168,0.8,0.802424242424242,0.102727272727273,0.02,0.492222222222222,0.0355,0.0857142857142857,0.0285714285714286,0.828333333333333
"bin_m7.cct137_sub",0.378461538461538,0.320769230769231,0.08,0.1325,0.176,0.0584,0.396153846153846,0.0181818181818182,0.333333333333333,0.85,0,0.3416,0.676666666666667,0.236969696969697,0.0481818181818182,0.088,0.14037037037037,0.0148333333333333,0.0571428571428571,0.0285714285714286,0.183333333333333
"bin_m7.cct53",0.348461538461538,0.113076923076923,0,0.04625,0.182,0,0.519230769230769,0.0181818181818182,0.166666666666667,0.769,0.342857142857143,0.408,0.74,0.414848484848485,0.202727272727273,0,0.55,0.0301666666666667,0.114285714285714,0.0285714285714286,0.833333333333333
"bin_m7.cct54",0.435384615384615,0.475769230769231,0.506,0.01,0.365333333333333,0.0112,0.648461538461538,0.805454545454545,0.166666666666667,1,0.432857142857143,0.9928,0.805,0.98,0.157272727272727,0.12,0.906296296296296,0.0376666666666667,0.114285714285714,0.0285714285714286,0.933333333333333
"bin_m7.cct59",0.1,0.0807692307692308,0.04,0.01,0.08,0.004,0.0769230769230769,0.0909090909090909,0.0416666666666667,0.1,0.1,0.2408,0.558333333333333,0.160606060606061,0.00909090909090909,0.02,0.247407407407407,0.0118333333333333,0.0285714285714286,0.0285714285714286,0.283333333333333
"bin_m7.cct6",0.0769230769230769,0.0923076923076923,0.12,0.01,0.277333333333333,0.0156,0.212307692307692,0.609090909090909,0.00833333333333333,0.85,0.428571428571429,0.8312,0.805,0.726363636363636,0.120909090909091,0.02,0.519259259259259,0.0335,0.142857142857143,0.0757142857142857,0.47
"bin_m7.cct69_sub",0.423846153846154,0.196153846153846,0.1,0.01,0.146666666666667,0.016,0.357692307692308,0.145454545454545,0.175,0.701,0.2,0.408,0.95,0.478181818181818,0.0845454545454545,0.02,0.377037037037037,0.0205,0.114285714285714,0.0285714285714286,0.705
"bin_m7.mtb146",0.148461538461538,0.109615384615385,0.06,0.01,0.0933333333333333,0.004,0.288461538461538,0.118181818181818,0.333333333333333,0.788,0.1,0.196,0.5,0.382424242424242,0.120909090909091,0.02,0.268518518518518,0.0138333333333333,0.142857142857143,0.0285714285714286,0.443333333333333
"bin_m7.mtb33",0.478461538461538,0.322307692307692,0.064,0.01,0.113333333333333,0,0.108461538461538,0.0909090909090909,0.0833333333333333,0.588,0.414285714285714,0.776,0.981666666666667,0.405757575757576,0.0481818181818182,0.02,0.583703703703704,0.0218333333333333,0.0571428571428571,0.0285714285714286,0.811666666666667
"bin_m7.mtb35",0.428461538461538,0.407307692307692,0,0.05625,0.213333333333333,0.0216,0.365384615384615,0.0181818181818182,0.25,0.718,0,0.3336,0.99,0.335151515151515,0.0481818181818182,0.088,0.482592592592593,0.0278333333333333,0.0571428571428571,0.0285714285714286,0.795
"bin_m7.mtb36",0.281538461538462,0.0865384615384615,0,0.03625,0.0466666666666667,0,0.0507692307692308,0.290909090909091,0.0833333333333333,0.513,0.0714285714285714,0.7952,0.958333333333333,0.340606060606061,0.0481818181818182,0.12,0.628518518518518,0.0301666666666667,0.0571428571428571,0.0285714285714286,0.811666666666667
"bin_m7.mtb7",0.116923076923077,0.0288461538461538,0,0.05625,0.0466666666666667,0,0.25,0.0181818181818182,0.0833333333333333,0.483,0.0714285714285714,0.088,0.333333333333333,0.0857575757575758,0.03,0.02,0.0703703703703704,0.00333333333333333,0,0.0285714285714286,0.0833333333333334
"bin_m7.mtb73",0.643076923076923,0.301153846153846,0.064,0.01,0.0466666666666667,0,0.223846153846154,0.0909090909090909,0.0916666666666667,0.564,0.428571428571429,0.7144,1,0.733939393939394,0.0481818181818182,0.02,0.669259259259259,0.0301666666666667,0.114285714285714,0.0285714285714286,0.85
"bin_m7.mxb61_sub",0.714615384615385,0.151153846153846,0.02,0.01,0.08,0.004,0.373846153846154,0.336363636363636,0.191666666666667,0.553,0.442857142857143,0.7376,1,0.73969696969697,0.0572727272727273,0.02,0.678888888888889,0.0368333333333333,0.142857142857143,0.0285714285714286,0.85
"bin_m7.vmb113_sub",0.636153846153846,0.427307692307692,0.28,0.01,0.232666666666667,0.0344,0.243076923076923,0.0181818181818182,0.333333333333333,0.799,0.414285714285714,0.7584,0.791666666666667,0.75,0.0936363636363636,0.02,0.228888888888889,0.0468333333333333,0.0571428571428571,0.0285714285714286,0.811666666666667
"bin_m7.vmb18",0.0815384615384615,0.273461538461538,0.37,0.01,0.338666666666667,0.0056,0.519230769230769,0.272727272727273,0.416666666666667,0.925,0.714285714285714,0.5912,0.823333333333333,0.494242424242424,0.111818181818182,0.188,0.617777777777778,0.0231666666666667,0.114285714285714,0,0.833333333333333
"bin_m7.vmb21",0.347692307692308,0.174230769230769,0,0.01,0.188666666666667,0,0.403846153846154,0.0909090909090909,0.175,0.718,0.428571428571429,0.1936,0.866666666666667,0.399090909090909,0.0481818181818182,0.02,0.217037037037037,0.0231666666666667,0.0857142857142857,0.0285714285714286,0.811666666666667
"bin_m7.vmb22",0.466153846153846,0.149230769230769,0.064,0.01,0.246666666666667,0,0.0776923076923077,0.336363636363636,0.0916666666666667,0.618,0.0857142857142857,0.7672,0.89,0.348787878787879,0.0481818181818182,0.02,0.587407407407407,0.0301666666666667,0.0857142857142857,0.0285714285714286,0.755
"bin_m7.vmb28",0.0530769230769231,0.119230769230769,0.064,0.01,0.078,0.0056,0.346923076923077,0.745454545454545,0.166666666666667,0.799,0.0714285714285714,0.7144,0.99,0.726969696969697,0.0663636363636364,0.02,0.632592592592593,0.0301666666666667,0.114285714285714,0.0285714285714286,0.85
"bin_m7.vmb5",0.126923076923077,0.0519230769230769,0.08,0,0.0866666666666667,0.0116,0.0507692307692308,0.0181818181818182,0.0833333333333333,0.662,0.414285714285714,0.576,0.755,0.327272727272727,0.0936363636363636,0.02,0.551851851851852,0.0218333333333333,0.0571428571428571,0.0285714285714286,0.711666666666667
"bin_m7.vmb62_sub",0.286153846153846,0.352307692307692,0,0.01,0.325333333333333,0.0216,0.546153846153846,0.136363636363636,0.258333333333333,0.718,0.371428571428571,0.3664,1,0.391515151515152,0.0481818181818182,0.02,0.351481481481481,0.0291666666666667,0.0571428571428571,0.0285714285714286,0.811666666666667
"bin_m7.vmb72",0.62,0.148076923076923,0.144,0.01,0.186666666666667,0.004,0.384615384615385,0.0909090909090909,0.2,0.199,0.442857142857143,0.6416,0.68,0.675757575757576,0.0572727272727273,0.02,0.30962962962963,0.035,0.0857142857142857,0.0285714285714286,0.728333333333333
"bin_m8.cct156",0.500769230769231,0.315384615384615,0,0.05625,0.188666666666667,0,0.442307692307692,0.0909090909090909,0.25,0.799,0.428571428571429,0.3592,0.866666666666667,0.494545454545455,0.0481818181818182,0.02,0.242962962962963,0.0231666666666667,0.0857142857142857,0.0285714285714286,0.811666666666667
"bin_m8.cct66",0.253076923076923,0.101923076923077,0,0.01,0.113333333333333,0,0.0507692307692308,0.336363636363636,0.0916666666666667,0.588,0.0857142857142857,0.7144,0.865,0.568181818181818,0.0936363636363636,0.108,0.635185185185185,0.0218333333333333,0.157142857142857,0.0285714285714286,0.811666666666667
"bin_m8.cct7",0.546153846153846,0.303461538461538,0.26,0.01,0.168666666666667,0.0268,0.534615384615385,0.118181818181818,0.0416666666666667,0.664,0.442857142857143,0.68,0.845,0.653939393939394,0.0390909090909091,0.02,0.238888888888889,0.0196666666666667,0.0285714285714286,0.0285714285714286,0.518333333333333
"bin_m8.cct94",0.45,0.276538461538462,0,0.05625,0.232666666666667,0.0228,0.403846153846154,0.0181818181818182,0.416666666666667,0.799,0.0714285714285714,0.6488,0.833333333333333,0.734242424242424,0.111818181818182,0.02,0.129259259259259,0.0335,0.114285714285714,0.0285714285714286,0.85
"bin_m8.mtb115_sub",0.53,0.381538461538462,0.2,0.01,0.246,0.004,0.335384615384615,0.0909090909090909,0.341666666666667,0.628,0.0857142857142857,0.8384,0.82,0.695454545454545,0.102727272727273,0.02,0.476296296296296,0.0321666666666667,0.0857142857142857,0.0285714285714286,0.811666666666667
"bin_m8.mtb129",0.0769230769230769,0.0826923076923077,0,0.01,0.06,0,0.0461538461538462,0.336363636363636,0.00833333333333333,0.319,0.0857142857142857,0.1896,0.441666666666667,0.236060606060606,0.0181818181818182,0.02,0.219259259259259,0.0141666666666667,0.0857142857142857,0.0285714285714286,0.266666666666667
"bin_m8.mtb134",0.508461538461538,0.306923076923077,0.2,0.1325,0.210666666666667,0.0112,0.565384615384615,0.0909090909090909,0.175,0.799,0.0857142857142857,0.768,0.866666666666667,0.653333333333333,0.0663636363636364,0.02,0.235185185185185,0.0245,0.0857142857142857,0.0285714285714286,0.755
"bin_m8.mtb135",0.352307692307692,0.320384615384615,0.064,0.03125,0.135333333333333,0.0056,0.07,0.336363636363636,0.0916666666666667,0.588,0.428571428571429,0.776,0.916666666666667,0.567575757575758,0.0481818181818182,0.02,0.625925925925926,0.0218333333333333,0.0857142857142857,0.0285714285714286,0.811666666666667
"bin_m8.mtb157",0.673076923076923,0.217307692307692,0.064,0.01,0.0466666666666667,0.0112,0.07,0.336363636363636,0.0833333333333333,0.564,0.428571428571429,0.776,1,0.532727272727273,0.0481818181818182,0.02,0.618888888888889,0.0218333333333333,0.0857142857142857,0.0285714285714286,0.811666666666667
"bin_m8.mtb202",0.306153846153846,0.206153846153846,0.08,0.05625,0.198,0.0056,0.327692307692308,0.0181818181818182,0.166666666666667,0.799,0.0714285714285714,0.6728,0.823333333333333,0.727272727272727,0.0481818181818182,0.02,0.141851851851852,0.0283333333333333,0.0571428571428571,0.0285714285714286,0.811666666666667
"bin_m8.mtb207",0.52,0.348461538461538,0.396,0.05625,0.188666666666667,0.0344,0.565384615384615,0.0181818181818182,0.166666666666667,0.799,0.821428571428571,0.5816,0.648333333333333,0.782727272727273,0.111818181818182,0.02,0.436666666666667,0.0455,0.114285714285714,0.0285714285714286,0.85
"bin_m8.mtb215",0.122307692307692,0.148076923076923,0.02,0.01,0.212,0.0096,0.288461538461538,0.0909090909090909,0.275,0.594,0.1,0.804,1,0.783333333333333,0.157272727272727,0.02,0.635925925925926,0.0355,0.142857142857143,0.0285714285714286,0.85
"bin_m8.mtb55",0.607692307692308,0.189615384615385,0.14,0.05625,0.128666666666667,0.0444,0.273846153846154,0.118181818181818,0.283333333333333,0.592,0.185714285714286,0.7736,0.883333333333333,0.732424242424242,0.0754545454545455,0.02,0.50962962962963,0.0365,0.0857142857142857,0.0285714285714286,0.766666666666667
"bin_m8.mtb71",0.410769230769231,0.193076923076923,0,0.01,0.208666666666667,0.0096,0.411538461538462,0.0909090909090909,0.341666666666667,0.582,0.1,0.6888,0.863333333333333,0.694545454545455,0.0754545454545455,0.02,0.325555555555556,0.0368333333333333,0.142857142857143,0.0285714285714286,0.805
"bin_m8.mtb93",0.67,0.263461538461538,0.064,0.01,0.26,0.004,0.0776923076923077,0.336363636363636,0.175,0.594,0.428571428571429,0.852,0.595,0.354242424242424,0.0572727272727273,0.02,0.666666666666667,0.0335,0.157142857142857,0.0285714285714286,0.721666666666667
"bin_m8.mtb96_sub",0.398461538461538,0.426923076923077,0,0.01,0.26,0.0096,0.0584615384615385,0.336363636363636,0.175,0.597,0.0857142857142857,0.888,0.795,0.351212121212121,0.102727272727273,0.108,0.430740740740741,0.0251666666666667,0.157142857142857,0.0285714285714286,0.678333333333333
"bin_m8.mtb97_sub",0.0846153846153846,0.0730769230769231,0,0.01,0.06,0.004,0.0461538461538462,0.336363636363636,0.00833333333333333,0.319,0.0857142857142857,0.1936,0.4,0.219090909090909,0.0272727272727273,0.02,0.284074074074074,0.0085,0.0857142857142857,0.0285714285714286,0.266666666666667
"bin_m8.mxb49_sub",0.392307692307692,0.292307692307692,0.26,0,0.222,0.016,0.32,0.145454545454545,0.233333333333333,0.837,0.2,0.576,0.85,0.568181818181818,0.0845454545454545,0.02,0.338148148148148,0.0398333333333333,0.114285714285714,0.0285714285714286,0.85
"bin_m8.vmb10",0.0769230769230769,0.0788461538461538,0,0.01,0.06,0,0.0461538461538462,0.336363636363636,0.00833333333333333,0.289,0.0857142857142857,0.1824,0.483333333333333,0.218181818181818,0.0481818181818182,0.02,0.23962962962963,0.00516666666666667,0.0857142857142857,0.0285714285714286,0.266666666666667
"bin_m8.vmb113",0.612307692307692,0.233846153846154,0.28,0.01,0.298666666666667,0.04,0.204615384615385,0.0909090909090909,0.333333333333333,0.799,0.414285714285714,0.7056,0.771666666666667,0.764848484848485,0.0936363636363636,0.02,0.367037037037037,0.0455,0.0571428571428571,0.0285714285714286,0.811666666666667
"bin_m8.vmb119",0.196153846153846,0.148076923076923,0,0.01,0.06,0.0056,0.534615384615385,0.790909090909091,0.166666666666667,0.799,0.428571428571429,0.808,0.78,0.736969696969697,0.111818181818182,0.02,0.649259259259259,0.0335,0.142857142857143,0.0285714285714286,0.85
"bin_m8.vmb163",0.363076923076923,0.188461538461538,0.1,0.01,0.133333333333333,0.016,0.158461538461538,0.145454545454545,0.175,0.641,0.2,0.448,0.7,0.403030303030303,0.0663636363636364,0.02,0.333333333333333,0.02,0.0571428571428571,0.0285714285714286,0.583333333333333
"bin_m8.vmb26",0.238461538461538,0.165384615384615,0.1,0.01,0.12,0.016,0.326923076923077,0.336363636363636,0.0666666666666667,0.245,0.185714285714286,0.352,0.725,0.348484848484849,0.0663636363636364,0.02,0.33037037037037,0.0205,0.0571428571428571,0.0285714285714286,0.583333333333333
"bin_m8.vmb30",0.290769230769231,0.23,0,0.01,0.208666666666667,0.0096,0.534615384615385,0.0909090909090909,0.266666666666667,0.718,0.1,0.3736,0.746666666666667,0.410606060606061,0.0272727272727273,0.02,0.221481481481482,0.0355,0.0857142857142857,0.0285714285714286,0.276666666666667
"bin_m8.vmb6",0.365384615384615,0.148076923076923,0,0.01,0.16,0,0.32,0.290909090909091,0.0833333333333333,0.513,0,0.8912,1,0.60030303030303,0.0936363636363636,0,0.617407407407407,0.0218333333333333,0.185714285714286,0.0285714285714286,0.833333333333333
"bin_m8.vmb65",0.637692307692308,0.401538461538462,0.08,0.05625,0.211333333333333,0.04,0.349230769230769,0.0909090909090909,0.25,0.799,0.428571428571429,0.7664,0.821666666666667,0.736363636363636,0.0936363636363636,0.02,0.41962962962963,0.0178333333333333,0.0857142857142857,0.0285714285714286,0.811666666666667
"bin_m8.vmb68",0.0769230769230769,0.0692307692307692,0,0.01,0.170666666666667,0,0.0461538461538462,0.336363636363636,0.166666666666667,0.255,0.0857142857142857,0.4896,0.333333333333333,0.278181818181818,0.139090909090909,0.02,0.224074074074074,0.00333333333333333,0.0857142857142857,0.0285714285714286,0.811666666666667
"bin_m9.cct137_sub",0.324615384615385,0.0915384615384615,0,0.01,0.082,0,0.411538461538462,0.0909090909090909,0.00833333333333333,0.718,0.428571428571429,0.4264,0.461666666666667,0.357575757575758,0.0481818181818182,0.02,0.174444444444444,0.0245,0.0857142857142857,0.0285714285714286,0.611666666666667
"bin_m9.cct6",0.416153846153846,0.340384615384615,0.06,0.05625,0.102,0.004,0.442307692307692,0.118181818181818,0.191666666666667,0.788,0.442857142857143,0.3592,0.866666666666667,0.436666666666667,0.0572727272727273,0.02,0.232962962962963,0.0105,0.0857142857142857,0.0285714285714286,0.828333333333333
"bin_m9.mtb127_sub",0.337692307692308,0.205769230769231,0.1,0.01,0.133333333333333,0.016,0.357692307692308,0.145454545454545,0.1,0.701,0.2,0.408,0.786666666666667,0.499393939393939,0.0845454545454545,0.02,0.367407407407407,0.02,0.114285714285714,0.0285714285714286,0.716666666666667
"bin_m9.mtb140",0.292307692307692,0.199230769230769,0.28,0.01,0.298666666666667,0.0344,0.366153846153846,0.0181818181818182,0.25,0.799,0.414285714285714,0.7128,0.833333333333333,0.733333333333333,0.0936363636363636,0.02,0.527777777777778,0.0515,0.0571428571428571,0.0285714285714286,0.811666666666667
"bin_m9.mtb16",0.425384615384615,0.140384615384615,0.04,0.05625,0.166666666666667,0,0.403846153846154,0.0909090909090909,0.175,0.799,0.428571428571429,0.724,0.866666666666667,0.672424242424242,0.0481818181818182,0.108,0.220740740740741,0.0398333333333333,0.0857142857142857,0.0285714285714286,0.811666666666667
"bin_m9.vmb103",0.468461538461538,0.487307692307692,0.23,0,0.453333333333333,0.032,0.376923076923077,0.409090909090909,0.1,0.641,0.2,0.8856,0.896666666666667,0.671818181818182,0.236363636363636,0.02,0.54962962962963,0.02,0.114285714285714,0.124285714285714,0.766666666666667
"bin_m9.vmb60",0.346153846153846,0.240384615384615,0.254,0.0125,0.179333333333333,0.028,0.228461538461538,0.372727272727273,0.191666666666667,0.799,0.214285714285714,0.9464,0.81,0.693939393939394,0.145454545454545,0.02,0.48037037037037,0.0218333333333333,0.114285714285714,0.0285714285714286,0.821666666666667
