Bin Id	Marker lineage	# genomes	# markers	# marker sets	0	1	2	3	4	5	Completeness	Contamination	Strain heterogeneity
m16.mtb26_sub	f__Lachnospiraceae (UID1286)	57	420	207	25	372	23	0	0	0	94.2	6.04	21.74
m16.mtb28_sub	o__Clostridiales (UID1226)	155	278	158	32	240	6	0	0	0	94.46	3.16	33.33
m16.mtb29	p__Bacteroidetes (UID2605)	350	316	210	29	287	0	0	0	0	87.86	0	0
m16.mtb32	k__Bacteria (UID2495)	2993	147	91	63	84	0	0	0	0	53.66	0	0
m16.mtb34	f__Lachnospiraceae (UID1255)	90	354	174	7	338	9	0	0	0	97.41	3.27	0
m16.mtb39	o__Campylobacterales (UID3068)	106	476	283	0	475	1	0	0	0	100	0.12	100
m16.mtb48	k__Bacteria (UID2495)	2993	147	91	27	117	3	0	0	0	83.43	2.2	0
m16.mtb52	f__Enterobacteriaceae (UID5124)	134	1173	336	99	1007	66	1	0	0	91.86	6.1	81.16
m16.mtb55_sub	o__Bacteroidales (UID2617)	213	406	265	57	342	7	0	0	0	87.76	1.82	28.57
m16.mtb56	k__Bacteria (UID2569)	434	278	186	0	277	1	0	0	0	100	0.54	0
m16.mtb61	k__Bacteria (UID2328)	3167	126	75	1	123	2	0	0	0	98.67	1.44	0
m16.mtb64	f__Lachnospiraceae (UID1255)	90	354	174	25	316	13	0	0	0	91.95	4.17	0
m16.mtb68	o__Lactobacillales (UID374)	471	350	191	1	349	0	0	0	0	99.48	0	0
m16.mtb7	o__Bacteroidales (UID2617)	213	406	265	7	388	11	0	0	0	98.11	0.62	27.27
m16.mtb78_sub	c__Clostridia (UID1118)	387	223	124	24	194	4	1	0	0	89.7	2.27	14.29
m16.mtb79	p__Bacteroidetes (UID2605)	350	314	208	17	284	13	0	0	0	95.58	4.83	38.46
m16.mtb85_sub	f__Lachnospiraceae (UID1255)	90	354	174	41	299	14	0	0	0	91.06	5.26	50
m16.mtb86	p__Bacteroidetes (UID2605)	350	314	208	56	247	11	0	0	0	80.37	3.17	18.18
m16.mtb87_sub	o__Clostridiales (UID1226)	155	278	158	29	237	12	0	0	0	93.7	5.19	16.67
m16.mtb89	c__Clostridia (UID1118)	387	223	124	31	189	3	0	0	0	88.11	0.86	0
m16.mtb8_sub	f__Lachnospiraceae (UID1255)	90	354	174	13	335	6	0	0	0	95.4	2.47	0
m16.mtb91	f__Lachnospiraceae (UID1255)	90	354	174	43	296	15	0	0	0	89.71	4.16	26.67
m16.mxb12	c__Clostridia (UID1118)	387	223	124	23	185	15	0	0	0	90.37	6.07	26.67
m16.mxb120_sub	o__Bacteroidales (UID2617)	213	406	265	87	286	29	4	0	0	75.29	6.77	7.32
m16.mxb25	c__Clostridia (UID1118)	387	223	124	7	216	0	0	0	0	95.16	0	0
m16.mxb27_sub	o__Clostridiales (UID1212)	172	263	149	19	236	8	0	0	0	92.06	3.69	0
m16.mxb35_sub	f__Lachnospiraceae (UID1286)	57	420	207	22	365	32	1	0	0	96.14	8.91	2.86
m16.mxb39	k__Bacteria (UID2569)	434	278	186	4	271	3	0	0	0	97.85	1.08	0
m16.mxb47_sub	f__Lachnospiraceae (UID1255)	90	354	174	23	324	7	0	0	0	95.22	2.49	28.57
m16.mxb5	f__Lachnospiraceae (UID1255)	90	354	174	22	313	19	0	0	0	94.43	4	26.32
m16.mxb60_sub	f__Lachnospiraceae (UID1255)	90	354	174	36	267	45	6	0	0	89.29	17.8	23.81
m16.vmb102	o__Bacteroidales (UID2617)	213	406	265	11	392	3	0	0	0	97.52	0.5	0
m16.vmb108	c__Clostridia (UID1118)	387	223	124	25	185	13	0	0	0	86.83	5.84	30.77
m16.vmb11	f__Lachnospiraceae (UID1286)	57	420	207	36	376	8	0	0	0	91.91	1.88	25
m16.vmb114_sub	p__Bacteroidetes (UID2605)	350	314	208	32	255	26	1	0	0	93.91	12.05	34.48
m16.vmb118	o__Bacteroidales (UID2617)	213	406	265	40	359	7	0	0	0	88.81	1.14	28.57
m16.vmb124	o__Bacteroidales (UID2617)	213	406	265	33	359	14	0	0	0	90.75	4.6	57.14
m16.vmb125_sub	f__Lachnospiraceae (UID1255)	90	354	174	16	303	33	2	0	0	93.56	8.11	2.56
m16.vmb12_sub	f__Lachnospiraceae (UID1255)	90	354	174	18	332	4	0	0	0	93.18	1.44	25
m16.vmb138	f__Lachnospiraceae (UID1255)	90	354	174	42	308	4	0	0	0	92.55	1.05	0
m16.vmb140	o__Bacteroidales (UID2617)	213	406	265	20	378	8	0	0	0	95.09	2.58	50
m16.vmb147	o__Lactobacillales (UID355)	490	336	184	1	334	1	0	0	0	99.46	0.54	0
m16.vmb148	o__Bacteroidales (UID2617)	213	406	265	10	394	2	0	0	0	97.55	0.5	0
m16.vmb151	o__Clostridiales (UID1226)	155	278	158	62	210	6	0	0	0	82.3	3.01	66.67
m16.vmb156	k__Bacteria (UID2495)	2993	147	91	9	136	2	0	0	0	92.21	2.2	0
m16.vmb2	c__Clostridia (UID1118)	387	223	124	13	206	4	0	0	0	92.2	2.69	75
m16.vmb20	o__Clostridiales (UID1226)	155	278	158	32	244	2	0	0	0	87.92	0.95	50
m16.vmb49	g__Lactobacillus (UID380)	58	449	129	15	409	25	0	0	0	97.67	3.49	16
m16.vmb50_sub	k__Bacteria (UID2982)	88	230	148	69	156	5	0	0	0	64.4	2.11	0
m16.vmb52	o__Clostridiales (UID1212)	172	263	149	15	247	1	0	0	0	96.64	0.67	0
m16.vmb63	c__Clostridia (UID1118)	387	223	124	37	181	4	1	0	0	80.71	0.67	57.14
m16.vmb65	o__Bacteroidales (UID2617)	213	406	265	27	373	6	0	0	0	93.46	1.64	16.67
m16.vmb70_sub	c__Clostridia (UID1118)	387	223	124	34	187	1	1	0	0	81.45	0.46	0
m16.vmb71	c__Clostridia (UID1118)	387	223	124	30	190	3	0	0	0	87.29	1.24	66.67
m16.vmb77	o__Bacteroidales (UID2716)	92	487	270	26	460	1	0	0	0	93.15	0.05	100
m16.vmb78	c__Clostridia (UID1118)	387	223	124	20	198	5	0	0	0	89.25	2.47	80
m16.vmb8	o__Bacteroidales (UID2617)	213	406	265	73	327	6	0	0	0	87.93	1.33	66.67
m16.vmb82	p__Bacteroidetes (UID2605)	350	315	209	6	308	1	0	0	0	97.61	0.24	0
m16.vmb83	o__Clostridiales (UID1212)	172	263	149	10	252	1	0	0	0	94.85	0.22	0
m16.vmb88	c__Clostridia (UID1118)	387	223	124	9	213	0	1	0	0	95.56	0.05	0
m16.vmb9	o__Bacteroidales (UID2617)	213	406	265	4	399	3	0	0	0	99.06	0.88	0
m17.cct107_sub	p__Bacteroidetes (UID2605)	350	314	208	157	139	18	0	0	0	45.88	6.78	27.78
m17.cct113	k__Bacteria (UID2372)	131	177	106	0	176	1	0	0	0	100	0.94	0
m17.cct129_sub	k__Bacteria (UID1452)	924	161	108	79	74	8	0	0	0	47.24	5.94	12.5
m17.cct133	o__Clostridiales (UID1212)	172	263	149	18	242	3	0	0	0	92.9	1.23	0
m17.cct134_sub	c__Clostridia (UID1118)	387	223	124	77	143	3	0	0	0	69.29	1.64	33.33
m17.cct135_sub	k__Bacteria (UID2495)	2993	147	91	12	134	1	0	0	0	87.91	1.1	0
m17.cct139	o__Lactobacillales (UID374)	471	350	191	20	328	2	0	0	0	92.46	0.33	0
m17.cct27_sub	o__Bacteroidales (UID2617)	213	406	265	12	370	22	2	0	0	96.67	6.69	0
m17.cct30_sub	k__Bacteria (UID203)	5449	104	58	2	57	42	3	0	0	96.55	55.17	29.41
m17.cct36_sub	p__Bacteroidetes (UID2605)	350	315	209	5	308	2	0	0	0	97.61	0.96	0
m17.cct44_sub	o__Clostridiales (UID1212)	172	263	149	11	203	47	2	0	0	94.63	14.47	43.4
m17.cct46	f__Lachnospiraceae (UID1255)	90	354	174	110	237	7	0	0	0	72.56	2.99	28.57
m17.cct62_sub	o__Clostridiales (UID1120)	304	250	143	26	222	2	0	0	0	92.4	0.93	0
m17.cct63_sub	c__Clostridia (UID1085)	35	420	196	132	273	15	0	0	0	63.17	2.97	26.67
m17.cct69	o__Clostridiales (UID1212)	172	263	149	41	218	4	0	0	0	77.96	1.36	0
m17.cct72_sub	g__Lactobacillus (UID377)	91	430	154	43	376	10	1	0	0	90.26	3.6	23.08
m17.cct81	k__Bacteria (UID2495)	2993	147	91	73	74	0	0	0	0	42.43	0	0
m17.cct95	k__Bacteria (UID1453)	901	171	117	10	159	2	0	0	0	92.74	0.57	0
m17.cct96_sub	p__Bacteroidetes (UID2605)	350	314	208	23	275	16	0	0	0	94.55	5.65	68.75
m17.cct99	o__Bacteroidales (UID2617)	213	406	265	46	350	10	0	0	0	91.38	3.02	30
m17.mtb11	c__Clostridia (UID1118)	387	223	124	22	190	10	1	0	0	90.17	6.17	38.46
m17.mtb110	o__Bacteroidales (UID2617)	213	406	265	4	399	3	0	0	0	99.06	1.13	0
m17.mtb113_sub	f__Lachnospiraceae (UID1255)	90	354	174	68	268	18	0	0	0	85.68	4.45	5.56
m17.mtb116_sub	o__Clostridiales (UID1212)	172	263	149	17	242	4	0	0	0	93.06	2.35	0
m17.mtb117	p__Bacteroidetes (UID2605)	350	314	208	19	283	12	0	0	0	95.82	4.21	66.67
m17.mtb127_sub	k__Bacteria (UID2569)	434	278	186	3	270	5	0	0	0	98.39	1.97	0
m17.mtb12_sub	k__Bacteria (UID203)	5449	103	57	1	82	20	0	0	0	99.65	11.4	35
m17.mtb142	f__Lachnospiraceae (UID1286)	57	420	207	5	409	6	0	0	0	97.58	2.51	0
m17.mtb144	c__Clostridia (UID1118)	387	223	124	4	218	1	0	0	0	97.18	0.03	0
m17.mtb146	c__Clostridia (UID1118)	387	223	124	9	203	11	0	0	0	95.97	2.31	27.27
m17.mtb157_sub	k__Bacteria (UID2372)	131	177	106	4	169	4	0	0	0	96.23	2.12	0
m17.mtb159	c__Clostridia (UID1118)	387	223	124	9	212	2	0	0	0	95.56	0.23	0
m17.mtb168	k__Bacteria (UID2569)	434	278	186	1	276	1	0	0	0	99.73	0.54	0
m17.mtb175	k__Bacteria (UID2495)	2993	147	91	10	136	1	0	0	0	91.11	0.18	0
m17.mtb179_sub	o__Clostridiales (UID1212)	172	263	149	63	194	6	0	0	0	69.23	2.8	0
m17.mtb180_sub	f__Lachnospiraceae (UID1255)	90	354	174	34	283	34	2	1	0	90.43	10.92	26.09
m17.mtb184	o__Bacteroidales (UID2617)	213	406	265	15	384	7	0	0	0	95.28	0.45	14.29
m17.mtb193	f__Lachnospiraceae (UID1255)	90	354	174	4	332	17	1	0	0	98.28	5.83	5
m17.mtb194	o__Bacteroidales (UID2617)	213	406	265	10	392	4	0	0	0	97.92	0.85	25
m17.mtb206	c__Clostridia (UID1118)	387	223	124	13	208	2	0	0	0	92.74	0.43	50
m17.mtb208	o__Bacteroidales (UID2617)	213	406	265	9	394	3	0	0	0	97.83	0.39	100
m17.mtb22_sub	o__Clostridiales (UID1120)	304	250	143	50	198	2	0	0	0	85.1	0.93	0
m17.mtb31_sub	f__Lachnospiraceae (UID1255)	90	354	174	64	278	12	0	0	0	83.46	2.68	0
m17.mtb36_sub	p__Bacteroidetes (UID2605)	350	316	210	8	307	1	0	0	0	96.43	0.24	0
m17.mtb37	f__Lachnospiraceae (UID1255)	90	354	174	13	335	6	0	0	0	95.29	3.16	16.67
m17.mtb43	o__Clostridiales (UID1226)	155	278	158	5	246	25	2	0	0	96.84	12.55	3.23
m17.mtb44	o__Clostridiales (UID1212)	172	263	149	17	243	3	0	0	0	91.14	1.68	33.33
m17.mtb5	g__Lactobacillus (UID380)	58	449	129	1	384	63	0	1	0	99.22	14.73	94.2
m17.mtb51	f__Lachnospiraceae (UID1255)	90	354	174	5	333	16	0	0	0	97.41	3.45	25
m17.mtb67	o__Clostridiales (UID1226)	155	278	158	13	255	10	0	0	0	95.04	4.45	30
m17.mtb7	o__Bacteroidales (UID2617)	213	406	265	27	358	21	0	0	0	94.85	1.79	14.29
m17.mtb74	f__Lachnospiraceae (UID1255)	90	354	174	9	330	15	0	0	0	96.82	4.48	6.67
m17.mtb85	k__Bacteria (UID2329)	174	149	89	19	130	0	0	0	0	82.99	0	0
m17.mtb87_sub	c__Clostridia (UID1118)	387	223	124	112	109	2	0	0	0	49.98	1.21	100
m17.mtb97	o__Lactobacillales (UID355)	490	336	184	2	329	5	0	0	0	98.91	1.63	0
m17.mtb99	o__Clostridiales (UID1212)	172	263	149	91	170	2	0	0	0	64.86	0.45	0
m17.mxb11_sub	f__Enterobacteriaceae (UID5121)	138	1162	336	24	1127	11	0	0	0	98.35	0.57	36.36
m17.mxb152_sub	o__Clostridiales (UID1212)	172	263	149	83	132	41	5	1	1	71.25	26.71	4.17
m17.mxb17_sub	k__Bacteria (UID2569)	434	278	186	4	271	3	0	0	0	97.85	1.08	0
m17.mxb1_sub	f__Enterobacteriaceae (UID5162)	88	1207	328	83	1108	16	0	0	0	92.8	1.14	25
m17.mxb35	k__Bacteria (UID2569)	434	278	186	1	277	0	0	0	0	99.73	0	0
m17.mxb38	c__Clostridia (UID1118)	387	223	124	8	210	5	0	0	0	95.14	0.37	60
m17.mxb4	o__Campylobacterales (UID3068)	106	476	283	0	476	0	0	0	0	100	0	0
m17.mxb47	c__Clostridia (UID1118)	387	223	124	9	214	0	0	0	0	94.35	0	0
m17.mxb54	o__Clostridiales (UID1212)	172	261	148	4	254	3	0	0	0	97.97	2.03	0
m17.mxb8_sub	f__Lachnospiraceae (UID1286)	57	420	207	43	341	35	1	0	0	89.49	10.12	18.42
m17.mxb92_sub	o__Bacteroidales (UID2617)	213	406	265	165	236	5	0	0	0	58.16	1.4	0
m17.vmb102	k__Bacteria (UID2495)	2993	147	91	9	137	1	0	0	0	92.21	1.1	0
m17.vmb104	f__Lachnospiraceae (UID1286)	57	420	207	26	393	1	0	0	0	94.69	0.48	0
m17.vmb105	f__Lachnospiraceae (UID1255)	90	354	174	21	325	8	0	0	0	92.99	1.53	37.5
m17.vmb106	f__Mycoplasmataceae (UID2414)	89	228	130	42	183	3	0	0	0	79.2	1.65	66.67
m17.vmb109	g__Mycoplasma (UID2415)	53	244	133	2	241	1	0	0	0	98.87	0.75	0
m17.vmb115_sub	c__Clostridia (UID1118)	387	223	124	14	201	8	0	0	0	95.2	4.46	12.5
m17.vmb122	k__Bacteria (UID2329)	174	149	89	9	138	1	1	0	0	90.45	2.81	25
m17.vmb131	f__Lachnospiraceae (UID1255)	90	354	174	63	282	9	0	0	0	83.41	4.6	11.11
m17.vmb139	o__Bacteroidales (UID2617)	213	406	265	4	397	5	0	0	0	98.87	1.13	0
m17.vmb141	o__Bacteroidales (UID2617)	213	406	265	10	381	15	0	0	0	97.8	3.21	0
m17.vmb142_sub	k__Bacteria (UID2329)	174	149	89	53	95	1	0	0	0	54.89	0.56	0
m17.vmb143	c__Clostridia (UID1118)	387	223	124	14	201	8	0	0	0	92.34	2.62	50
m17.vmb146_sub	k__Bacteria (UID2328)	3167	126	75	1	113	12	0	0	0	98.67	5.38	0
m17.vmb16	k__Bacteria (UID2329)	174	149	89	4	143	2	0	0	0	95.51	1.69	0
m17.vmb17	c__Clostridia (UID1118)	387	223	124	39	175	9	0	0	0	83	4.26	55.56
m17.vmb18	f__Lachnospiraceae (UID1255)	90	354	174	29	316	9	0	0	0	92.24	2.76	22.22
m17.vmb35	f__Lachnospiraceae (UID1255)	90	354	174	18	328	8	0	0	0	92.91	3.18	25
m17.vmb41	c__Clostridia (UID1118)	387	223	124	28	191	4	0	0	0	90.54	1.64	0
m17.vmb47	c__Clostridia (UID1118)	387	223	124	12	208	3	0	0	0	93.15	1.64	0
m17.vmb51	k__Bacteria (UID3187)	2258	186	116	4	178	4	0	0	0	96.55	3.45	0
m17.vmb56	c__Clostridia (UID1118)	387	223	124	12	208	3	0	0	0	93.55	0.95	33.33
m17.vmb58	f__Lachnospiraceae (UID1255)	90	354	174	71	275	8	0	0	0	77.52	3.45	12.5
m17.vmb67	o__Lactobacillales (UID355)	490	336	184	4	329	3	0	0	0	97.83	1.27	66.67
m17.vmb68	o__Bacteroidales (UID2617)	213	406	265	43	351	12	0	0	0	89.74	2.86	33.33
m17.vmb79	f__Lachnospiraceae (UID1255)	90	354	174	37	303	13	1	0	0	89.46	4.67	31.25
m17.vmb83_sub	c__Clostridia (UID1118)	387	223	124	27	195	1	0	0	0	88.8	0.2	100
m17.vmb85	o__Bacteroidales (UID2617)	213	406	265	15	387	4	0	0	0	95.53	0.38	0
m17.vmb89	o__Bacteroidales (UID2617)	213	406	265	32	368	6	0	0	0	94.24	1.64	16.67
m17.vmb97	c__Clostridia (UID1118)	387	223	124	14	207	2	0	0	0	92.9	0.43	0
m17.vmb99	o__Bacteroidales (UID2617)	213	406	265	22	383	1	0	0	0	94.15	0.13	0
m18.cct0_sub	o__Clostridiales (UID1212)	172	263	149	102	160	1	0	0	0	55.38	0.67	0
m18.cct102	k__Bacteria (UID2495)	2993	147	91	16	130	1	0	0	0	86.55	1.1	100
m18.cct103	f__Lachnospiraceae (UID1255)	90	354	174	80	264	10	0	0	0	80.44	1.29	20
m18.cct113_sub	k__Bacteria (UID203)	5449	104	58	0	81	19	4	0	0	100	18.97	19.35
m18.cct116	k__Bacteria (UID3187)	2258	186	116	3	179	4	0	0	0	97.41	3.45	0
m18.cct126_sub	k__Bacteria (UID2329)	174	149	89	8	135	6	0	0	0	91.57	6.18	0
m18.cct16_sub	f__Lachnospiraceae (UID1255)	90	354	174	61	251	39	2	0	1	83.37	10.41	5.45
m18.cct27	k__Bacteria (UID2565)	2921	152	93	6	146	0	0	0	0	95.16	0	0
m18.cct36	p__Bacteroidetes (UID2605)	350	315	209	9	301	5	0	0	0	96.7	1.49	20
m18.cct38_sub	c__Clostridia (UID1118)	387	223	124	52	166	5	0	0	0	76.64	2.04	40
m18.cct43	o__Bacteroidales (UID2617)	213	406	265	24	375	7	0	0	0	92.64	0.98	14.29
m18.cct47	o__Bacteroidales (UID2617)	213	406	265	10	394	2	0	0	0	97.42	0.5	0
m18.cct49	k__Bacteria (UID203)	5449	103	57	8	76	17	2	0	0	92.34	13.88	13.04
m18.cct59_sub	c__Clostridia (UID1118)	387	223	124	45	126	44	8	0	0	77.97	27.11	22.06
m18.cct71_sub	f__Lachnospiraceae (UID1255)	90	354	174	134	151	48	6	6	9	56.71	26.54	9.41
m18.cct80	k__Bacteria (UID2495)	2993	147	91	21	123	3	0	0	0	80.94	2.3	33.33
m18.cct82	o__Bacteroidales (UID2617)	213	406	265	16	387	3	0	0	0	96.73	0.5	0
m18.cct89_sub	f__Lachnospiraceae (UID1286)	57	420	207	45	373	2	0	0	0	92.29	0.72	0
m18.cct90	k__Bacteria (UID1453)	901	171	117	52	112	6	1	0	0	62.46	6.84	66.67
m18.mtb103	o__Clostridiales (UID1212)	172	263	149	133	129	1	0	0	0	46.39	0.67	0
m18.mtb108	k__Bacteria (UID2569)	434	278	186	6	269	3	0	0	0	97.58	1.18	0
m18.mtb109	f__Lachnospiraceae (UID1255)	90	354	174	12	327	15	0	0	0	95.86	3.36	20
m18.mtb11	f__Lachnospiraceae (UID1255)	90	354	174	84	254	16	0	0	0	79.72	6.8	12.5
m18.mtb114	g__Lactobacillus (UID377)	91	430	154	7	423	0	0	0	0	97.65	0	0
m18.mtb115	o__Clostridiales (UID1212)	172	263	149	51	208	4	0	0	0	80.92	1.14	25
m18.mtb128	f__Lachnospiraceae (UID1255)	90	354	174	20	318	16	0	0	0	96.71	6.51	6.25
m18.mtb130	f__Lachnospiraceae (UID1255)	90	354	174	45	292	16	1	0	0	88.46	5	10.53
m18.mtb131	p__Bacteroidetes (UID2605)	350	314	208	24	280	10	0	0	0	90.38	4.34	40
m18.mtb133	o__Clostridiales (UID1212)	172	263	149	5	252	6	0	0	0	97.65	3.04	0
m18.mtb134	k__Bacteria (UID2328)	3167	126	75	2	122	2	0	0	0	97.33	1.44	0
m18.mtb136	p__Bacteroidetes (UID2605)	350	315	209	3	310	2	0	0	0	98.88	0.96	100
m18.mtb149	o__Clostridiales (UID1212)	172	263	149	38	221	4	0	0	0	81.26	0.79	50
m18.mtb157	p__Bacteroidetes (UID2605)	350	315	209	8	307	0	0	0	0	96.65	0	0
m18.mtb158	o__Bacteroidales (UID2617)	213	406	265	9	392	5	0	0	0	97.92	1.26	0
m18.mtb16	f__Lachnospiraceae (UID1255)	90	354	174	3	339	12	0	0	0	98.66	4.9	8.33
m18.mtb161_sub	c__Clostridia (UID1118)	387	223	124	32	171	20	0	0	0	83	5.72	20
m18.mtb162	f__Lachnospiraceae (UID1255)	90	354	174	9	339	6	0	0	0	96.15	1.46	0
m18.mtb165	k__Bacteria (UID2329)	174	149	89	3	144	2	0	0	0	96.63	1.69	0
m18.mtb175	f__Lachnospiraceae (UID1255)	90	354	174	34	313	7	0	0	0	89.99	2.98	0
m18.mtb176	o__Lactobacillales (UID374)	471	350	191	1	347	2	0	0	0	99.48	0.79	50
m18.mtb177	o__Campylobacterales (UID3068)	106	476	283	1	474	1	0	0	0	99.82	0.35	0
m18.mtb178	o__Clostridiales (UID1212)	172	263	149	31	218	14	0	0	0	95.69	5.24	35.71
m18.mtb180	o__Clostridiales (UID1212)	172	263	149	62	198	2	0	0	1	74.83	0.78	58.33
m18.mtb185_sub	f__Lachnospiraceae (UID1256)	33	333	171	70	259	4	0	0	0	82.94	1.45	25
m18.mtb187	c__Clostridia (UID1118)	387	223	124	27	191	5	0	0	0	83.94	1.91	80
m18.mtb188	k__Bacteria (UID2569)	434	278	186	0	277	1	0	0	0	100	0.27	100
m18.mtb20	k__Bacteria (UID2569)	434	278	186	2	273	3	0	0	0	99.19	1.61	66.67
m18.mtb24_sub	o__Bacteroidales (UID2617)	213	406	265	25	375	6	0	0	0	95.86	1.38	50
m18.mtb26	f__Lachnospiraceae (UID1286)	57	420	207	12	403	5	0	0	0	96.14	1.93	0
m18.mtb29	p__Bacteroidetes (UID2605)	350	314	208	38	267	9	0	0	0	91.36	3.29	55.56
m18.mtb30	o__Bacteroidales (UID2617)	213	406	265	12	384	10	0	0	0	96.79	2.39	40
m18.mtb32	o__Bacteroidales (UID2617)	213	406	265	22	370	14	0	0	0	94.91	3.87	14.29
m18.mtb33	c__Clostridia (UID1118)	387	223	124	24	195	4	0	0	0	89.03	2.45	50
m18.mtb35	f__Lachnospiraceae (UID1286)	57	420	207	47	350	23	0	0	0	91.79	4.03	4.35
m18.mtb37	o__Clostridiales (UID1226)	155	278	158	22	253	3	0	0	0	89.87	1.9	0
m18.mtb39_sub	c__Clostridia (UID1118)	387	223	124	21	199	2	1	0	0	88.24	1.26	40
m18.mtb41	o__Clostridiales (UID1212)	172	263	149	34	225	4	0	0	0	83.72	0.94	0
m18.mtb42	o__Clostridiales (UID1120)	304	250	143	11	236	3	0	0	0	95.75	1.42	0
m18.mtb45	o__Bacteroidales (UID2617)	213	406	265	17	370	19	0	0	0	94.34	5.66	15.79
m18.mtb46_sub	k__Bacteria (UID2329)	174	149	89	42	97	10	0	0	0	66.19	5.97	0
m18.mtb61_sub	c__Clostridia (UID1118)	387	223	124	11	203	9	0	0	0	94.35	2.52	33.33
m18.mtb67_sub	f__Lachnospiraceae (UID1255)	90	354	174	220	127	7	0	0	0	26.67	1.83	0
m18.mtb71	f__Lachnospiraceae (UID1255)	90	354	174	31	305	18	0	0	0	93.03	6.47	11.11
m18.mtb73	o__Bacteroidales (UID2617)	213	406	265	9	391	6	0	0	0	97.17	2.08	33.33
m18.mtb80	o__Lactobacillales (UID355)	490	334	183	103	225	6	0	0	0	71.11	1.26	16.67
m18.mtb82	o__Clostridiales (UID1120)	304	250	143	43	204	3	0	0	0	78.5	1.07	66.67
m18.mtb83	g__Lactobacillus (UID380)	58	449	129	27	421	1	0	0	0	91.8	0.78	100
m18.mtb92	p__Bacteroidetes (UID2605)	350	314	208	36	259	18	1	0	0	87.26	3.8	76.19
m18.mxb113_sub	o__Bacteroidales (UID2617)	213	406	265	73	240	75	11	6	1	81.5	28.33	8.44
m18.mxb14	o__Clostridiales (UID1226)	155	278	158	15	244	18	1	0	0	94.84	5.88	47.62
m18.mxb155_sub	c__Clostridia (UID1118)	387	223	124	124	85	14	0	0	0	40.94	5.9	14.29
m18.mxb19	c__Clostridia (UID1118)	387	223	124	38	168	11	6	0	0	81.65	13.06	13.79
m18.mxb2	f__Lachnospiraceae (UID1255)	90	354	174	92	255	7	0	0	0	76.59	1.68	14.29
m18.mxb25_sub	p__Bacteroidetes (UID2605)	350	314	208	20	280	14	0	0	0	95.88	4.66	50
m18.mxb39_sub	o__Lactobacillales (UID355)	490	336	184	41	233	62	0	0	0	84.24	19.2	32.26
m18.mxb46	c__Clostridia (UID1118)	387	223	124	11	207	5	0	0	0	93.95	3.25	0
m18.mxb60	o__Bacteroidales (UID2617)	213	406	265	40	358	8	0	0	0	88.49	1.53	37.5
m18.vmb105	f__Lachnospiraceae (UID1255)	90	354	174	113	234	7	0	0	0	73.55	1.09	14.29
m18.vmb126	c__Clostridia (UID1118)	387	223	124	10	212	1	0	0	0	95.16	0.81	0
m18.vmb13	c__Clostridia (UID1118)	387	223	124	4	218	1	0	0	0	97.18	0.03	0
m18.vmb131	o__Bacteroidales (UID2617)	213	406	265	7	395	4	0	0	0	97.55	0.88	0
m18.vmb132	o__Clostridiales (UID1212)	172	263	149	12	249	2	0	0	0	95.37	0.89	0
m18.vmb134	o__Bacteroidales (UID2617)	213	406	265	58	342	6	0	0	0	87.5	1.16	16.67
m18.vmb138	o__Clostridiales (UID1212)	172	263	149	5	254	4	0	0	0	97.32	2.35	25
m18.vmb14	o__Clostridiales (UID1212)	172	263	149	11	251	1	0	0	0	94.63	0.17	0
m18.vmb142	o__Bacteroidales (UID2617)	213	406	265	12	390	4	0	0	0	96.54	1.26	25
m18.vmb18	p__Actinobacteria (UID2112)	31	211	124	56	154	1	0	0	0	67.3	0.27	100
m18.vmb2	k__Bacteria (UID2495)	2993	147	91	27	119	1	0	0	0	88.14	1.1	0
m18.vmb26	c__Clostridia (UID1118)	387	223	124	24	197	1	1	0	0	86.69	0.86	25
m18.vmb27	c__Clostridia (UID1118)	387	223	124	57	162	4	0	0	0	71.87	1.84	75
m18.vmb41	c__Clostridia (UID1118)	387	223	124	33	188	2	0	0	0	83.06	0.23	0
m18.vmb42_sub	o__Lactobacillales (UID355)	490	336	184	54	240	41	1	0	0	83.15	16.85	31.82
m18.vmb49	o__Clostridiales (UID1120)	304	250	143	65	184	1	0	0	0	66.93	0.7	0
m18.vmb60_sub	o__Bacteroidales (UID2617)	213	406	265	14	385	6	1	0	0	95.47	2.58	77.78
m18.vmb78	f__Lachnospiraceae (UID1255)	90	354	174	31	310	12	1	0	0	90.52	3.82	20
m18.vmb85	c__Clostridia (UID1118)	387	223	124	11	205	7	0	0	0	94.49	3.44	42.86
m18.vmb99	p__Bacteroidetes (UID2605)	350	316	210	39	277	0	0	0	0	91.67	0	0
m19.cct100_sub	c__Clostridia (UID1118)	387	223	124	44	158	20	1	0	0	84.41	9.61	65.22
m19.cct101	f__Lachnospiraceae (UID1255)	90	354	174	34	312	8	0	0	0	88.94	3.26	37.5
m19.cct115_sub	o__Lactobacillales (UID355)	490	336	184	133	198	5	0	0	0	59.14	1.26	60
m19.cct117_sub	f__Lachnospiraceae (UID1255)	90	354	174	22	280	46	6	0	0	91.6	10.11	18.75
m19.cct120_sub	o__Campylobacterales (UID3068)	106	477	284	77	397	3	0	0	0	82.14	0.76	0
m19.cct125	o__Lactobacillales (UID374)	471	350	191	239	108	3	0	0	0	25.98	0.56	100
m19.cct131_sub	o__Clostridiales (UID1212)	172	263	149	50	209	4	0	0	0	73.1	0.71	25
